,Unnamed: 0,unique_trajectory_id,condition,VPCode,landmark_rotation,respx,respz,targetx,targetz,trajectory_id,target,jitterx,jitterz,startx,startz,belief_respx,belief_respz,endidx,task_finished
493,586,586,self-motion,sub05,0.0,-2.5529889364637497,1.0425430539634968,-3.12,1.8,0-14-24,0,0.0,0.0,0.0113628122182888,0.0411306712236199,-2.683622737177049,1.934985860010245,339,True
491,584,584,self-motion,sub11,0.0,0.572133701349798,2.882900893142337,1.8,3.12,2-6-24,2,0.0,0.0,-0.0460843497409255,0.0173997340469534,1.5807255501790356,2.9748646129563125,230,True
484,577,577,self-motion,sub03,0.0,-1.83734011066814,2.949081866725359,-1.8,3.12,1-20-24,1,0.0,0.0,0.0321382519270935,0.1166460162056176,-1.741961316533975,3.0597677697195644,433,True
467,560,560,self-motion,sub08,0.0,0.4557172973290433,-1.1690572651067228,3.12,1.8,3-9-24,3,0.0,0.0,-0.0184938932444961,0.0979205563332172,2.9458785520305386,1.5828673951088914,255,True
463,553,553,self-motion,sub01,0.0,1.935568834624931,2.8378935960335934,3.12,1.8,3-12-24,3,0.0,0.0,-0.0630708837989595,0.0904124278950341,3.775850646919797,1.7891397440498356,533,True
456,544,544,self-motion,sub08,0.0,3.3139764334654647,2.115980735294854,-1.8,3.12,1-23-24,1,0.0,0.0,0.0851651032977,-0.033389225625704,-2.375818628030028,2.6092043398897085,363,True
445,531,531,self-motion,sub01,0.0,-0.2246374278662739,2.6648748078730016,-1.8,3.12,1-20-24,1,0.0,0.0,0.0165041562189966,0.047804537170584,-1.401942417152266,2.2575069193029256,721,True
437,523,523,self-motion,sub05,0.0,-2.6811852761311665,2.8428606454774084,-1.8,3.12,1-20-24,1,0.0,0.0,0.0256699354300898,0.1138269723329993,-3.959854334583572,2.400597489454714,284,True
433,519,519,self-motion,sub08,0.0,-0.2964105724114478,3.0792944580623285,1.8,3.12,2-11-24,2,0.0,0.0,-0.0630781866134585,-0.0166777586058552,2.756216387645159,2.306974655367521,222,True
431,517,517,self-motion,sub08,0.0,3.063997089988584,2.569115003020344,3.12,1.8,3-13-24,3,0.0,0.0,-0.0278190568552482,0.091095344988598,4.054256780772628,0.3763542755958805,393,True
507,602,602,self-motion,sub08,0.0,-2.407134354136725,3.1718047405764422,-3.12,1.8,0-15-24,0,0.0,0.0,0.0405443210927279,0.0623754168558185,-3.4833940985558023,1.5647215809812365,786,True
514,611,611,self-motion,sub01,0.0,3.3660073304859184,2.569249398583945,3.12,1.8,3-9-24,3,0.0,0.0,-0.0260725404724112,0.0615270696494736,4.025443781228863,1.1239324641047166,345,True
598,711,711,self-motion,sub03,0.0,2.4811686966671016,0.0172894968461374,3.12,1.8,3-12-24,3,0.0,0.0,-0.0985457993768123,0.0184766122240117,3.334542285150932,1.216468233160885,675,True
590,701,701,self-motion,sub01,0.0,1.982721663795204,3.5425217136310554,1.8,3.12,2-4-24,2,0.0,0.0,-0.0739306381749863,-0.00787147172484,3.986733308079266,2.598211120692142,227,True
582,692,692,self-motion,sub11,0.0,-1.595337984849689,2.165211647015901,-1.8,3.12,1-22-24,1,0.0,0.0,0.090604486528514,0.0285800888432984,-0.9356899475670988,3.623842752054175,240,True
580,690,690,self-motion,sub08,0.0,-3.1993685982385425,1.3771621544781811,-3.12,1.8,0-17-24,0,0.0,0.0,0.0575881502101508,0.025368941774777,-3.0785164592791,2.181764764344378,504,True
573,683,683,self-motion,sub03,0.0,-2.3392611404951493,2.720814340572272,-1.8,3.12,1-18-24,1,0.0,0.0,0.0115556738878178,0.0263546973894647,-0.6962648744409765,3.1348187617743406,205,True
567,676,676,self-motion,sub11,0.0,1.1904743155126494,4.049576746322338,3.12,1.8,3-7-24,3,0.0,0.0,-0.0152598805092657,0.0646499615052678,2.766550993897278,2.2835216099913485,423,True
565,673,673,self-motion,sub03,0.0,3.0001499447805045,-0.8676083555180314,3.12,1.8,3-13-24,3,0.0,0.0,0.0238941596807661,0.0782316763290897,2.83537760290394,2.0017721045913426,326,True
549,654,654,self-motion,sub05,0.0,-3.385838093702191,0.5156956298340895,-3.12,1.8,0-17-24,0,0.0,0.0,0.0932956915459751,0.0696270752872465,-3.439160596525175,1.343205765437119,579,True
542,645,645,self-motion,sub11,0.0,1.7000309878481852,2.888935279118445,1.8,3.12,2-4-24,2,0.0,0.0,-0.0817845924513027,0.051329641348138,2.628987742142556,3.147564340157759,236,True
530,630,630,self-motion,sub05,0.0,1.8711787942945264,-0.5180070325702771,3.12,1.8,3-12-24,3,0.0,0.0,-0.0288323372255868,0.0907666873065969,1.745089587256219,2.7279317399103555,424,True
528,628,628,self-motion,sub08,0.0,-2.050788824331517,0.9820818572988932,-1.8,3.12,1-18-24,1,0.0,0.0,-0.011534600101787,0.0553143704608621,-0.4879212293902428,2.8824816045545245,201,True
518,616,616,self-motion,sub11,0.0,-0.0589636447113362,3.288989285206879,-1.8,3.12,1-19-24,1,0.0,0.0,0.0382819491678335,0.0906806756708996,-1.6832288949640752,3.031433903154262,216,True
560,667,667,self-motion,sub03,0.0,-2.396679595095453,3.1200749871443048,-3.12,1.8,0-16-24,0,0.0,0.0,0.0725975550066975,0.0031003347334552,-2.8978051055833234,2.291162277941352,778,True
368,423,423,conflict,sub11,-15.0,-0.58642595188941,2.405941824360025,-1.8,3.12,1-19-24,1,0.0,0.0,-0.0149449422389238,0.1095458530568414,-1.6663118089037643,3.56263432916555,258,True
1341,1575,1575,conflict,sub11,-15.0,3.1868116131174973,1.951313774233992,1.8,3.12,2-8-24,2,0.0,0.0,-0.0933632321539346,0.0482626526937049,2.1914019569242686,3.013390064487171,223,True
421,488,488,conflict,sub01,-15.0,1.4753952936085717,3.2933151457983474,-1.8,3.12,1-18-24,1,0.0,0.0,0.0564932424585248,0.0468543185987399,-2.5886252297360435,3.1712504862202184,699,True
432,500,500,conflict,sub08,-15.0,3.9634369091130415,0.6430171944494071,1.8,3.12,2-6-24,2,0.0,0.0,-0.1041428616940435,0.0414281030917016,2.621510556768156,3.248454380353408,233,True
448,518,518,conflict,sub03,-15.0,3.514336864795974,0.5748169321647323,3.12,1.8,3-5-24,3,0.0,0.0,-0.1040296087955713,0.0691530914798183,3.434615071976099,0.9744469388139032,349,True
473,547,547,conflict,sub03,-15.0,2.6005501778620186,2.321052332507835,1.8,3.12,2-8-24,2,0.0,0.0,-0.0982644636397625,0.0417025760848197,1.785017117335625,3.365288686574162,264,True
479,553,553,conflict,sub08,-15.0,-3.033574883386404,0.5446950816633012,-3.12,1.8,0-17-24,0,0.0,0.0,0.0393935101084525,-0.0246669746039445,-3.2759918864634847,1.226837899686937,360,True
1285,1505,1505,conflict,sub03,-15.0,3.057749285229112,-0.2446289624162695,1.8,3.12,2-6-24,2,0.0,0.0,-0.0819650194026046,0.0365491570622941,2.187021410326706,3.206357759266964,229,True
605,699,699,conflict,sub08,-15.0,1.2049333383760206,0.1271259694436386,3.12,1.8,3-12-24,3,0.0,0.0,-0.0499151627692618,0.0699763047264755,3.119168421794479,1.6453873819638498,624,True
345,397,397,conflict,sub01,-15.0,-1.8066978374181173,3.162531919068332,-3.12,1.8,0-14-24,0,0.0,0.0,0.0486638327214667,0.071458599785408,-3.1703387256337447,2.556423535219111,287,True
343,395,395,conflict,sub05,-15.0,2.261936049246209,1.5590634448307503,1.8,3.12,2-8-24,2,0.0,0.0,-0.0423912608858952,0.0799986642276528,1.4000437515391408,3.001323603100653,201,True
1404,1645,1645,conflict,sub01,-15.0,2.3439803411033524,1.5201576203594167,1.8,3.12,2-4-24,2,0.0,0.0,-0.0831172726984017,0.0652500968773775,1.5459909874711435,2.906875580837172,795,True
150,167,167,conflict,sub01,-15.0,-0.3059598846564681,5.029985342281432,-1.8,3.12,1-20-24,1,0.0,0.0,0.0853192258291763,-0.0024743973741565,-1.6557629162309977,3.414985318732276,659,True
159,176,176,conflict,sub01,-15.0,-0.4104803964450682,3.902512542337365,-1.8,3.12,1-19-24,1,0.0,0.0,-0.023158926628883,0.0751250410440387,-1.0975703008982023,2.799995192100895,228,True
187,209,209,conflict,sub11,-15.0,2.359678861685725,2.6810075303223293,1.8,3.12,2-11-24,2,0.0,0.0,0.000411099028103,0.0243522773368244,2.9472523900811134,2.448904241985022,340,True
199,221,221,conflict,sub11,-15.0,2.03461703389964,0.4144831036564667,1.8,3.12,2-10-24,2,0.0,0.0,0.0308586169978636,0.0707959499851359,1.0251346498033014,3.345463938081698,309,True
225,256,256,conflict,sub08,-15.0,-1.3031285964939998,3.4957116465612783,-1.8,3.12,1-19-24,1,0.0,0.0,0.0283727458611696,0.0951859546161848,-2.3431698616804995,3.110888837423317,215,True
261,299,299,conflict,sub03,-15.0,3.0164950638079038,2.0398144028265945,1.8,3.12,2-11-24,2,0.0,0.0,0.0222177667430857,0.0663212304933909,2.999214013982401,2.233416110616618,616,True
263,301,301,conflict,sub03,-15.0,-0.2366631518084573,3.544637078543072,-1.8,3.12,1-22-24,1,0.0,0.0,0.0704753967300715,0.0404566012122147,-1.3001666123520417,3.3760169496455967,479,True
280,321,321,conflict,sub03,-15.0,-3.5994408435313474,3.3621486527412983,-3.12,1.8,0-15-24,0,0.0,0.0,0.0468977044878529,0.1017532567824198,-3.93635802692452,1.647326884226322,203,True
330,381,381,conflict,sub08,-15.0,-2.4716668815843352,2.65171653927882,-3.12,1.8,0-21-24,0,0.0,0.0,0.0741024761353813,0.0478935163283178,-4.2522100589313,2.064526293552996,568,True
628,730,730,conflict,sub03,-15.0,-0.6028401512875639,4.0197563606967215,-1.8,3.12,1-18-24,1,0.0,0.0,0.058352867171835,0.0614967357712302,-2.015349056253273,3.25471723840718,279,True
1405,1646,1646,conflict,sub05,-15.0,2.881748529129972,1.703688104139642,3.12,1.8,3-12-24,3,0.0,0.0,-0.0117504557464433,0.054058314920516,2.935280681293156,1.3454994922315275,782,True
979,1144,1144,conflict,sub11,-15.0,-3.184925953353692,3.9200825414959497,-3.12,1.8,0-16-24,0,0.0,0.0,0.0876781694893628,-0.0060439822923627,-2.860579964363903,1.8083322543824245,373,True
1008,1179,1179,conflict,sub03,-15.0,-2.0297250890142844,2.4975781293842503,-3.12,1.8,0-21-24,0,0.0,0.0,0.0333127492616684,0.0703673342853291,-3.7727979688234528,1.1062930457633402,291,True
1015,1187,1187,conflict,sub08,-15.0,2.4650581937483578,1.5822298559252748,1.8,3.12,2-10-24,2,0.0,0.0,-0.0623208263479732,0.080434696347778,2.210736075183698,3.0380598167584907,317,True
958,1119,1119,conflict,sub11,-15.0,-1.7531208043707591,3.8672996832221886,-3.12,1.8,0-17-24,0,0.0,0.0,0.002742704300468,0.0893488311341324,-4.14330367035367,0.5647100822361044,650,True
1059,1238,1238,conflict,sub03,-15.0,2.702304762726229,0.9314780053741538,3.12,1.8,3-13-24,3,0.0,0.0,0.0159898851592702,0.0892959395017663,3.237086518025723,1.654268195167759,281,True
1089,1275,1275,conflict,sub05,-15.0,-2.55964888954141,2.595513688816017,-3.12,1.8,0-21-24,0,0.0,0.0,0.0464111581289371,0.0463806848172158,-2.634626349845109,1.6959476813244387,693,True
1100,1291,1291,conflict,sub11,-15.0,4.233805944060129,0.2250532142836053,3.12,1.8,3-7-24,3,0.0,0.0,-0.0739021193335706,0.0767208739939608,2.225386578139096,2.3837906554491464,588,True
1103,1294,1294,conflict,sub05,-15.0,3.0692314645964025,0.6968057205462925,3.12,1.8,3-7-24,3,0.0,0.0,-0.106184010242867,0.0413607245354995,2.452500483395518,1.829323807923748,494,True
957,1116,1116,conflict,sub05,-15.0,-1.5221573731807447,2.752778833327858,-1.8,3.12,1-19-24,1,0.0,0.0,0.0851325201517743,0.0398184405430164,-1.6943708228516328,3.067022314050764,483,True
1154,1357,1357,conflict,sub05,-15.0,2.449624029352584,2.121765748555582,1.8,3.12,2-4-24,2,0.0,0.0,-0.0674850987179912,0.0166479732201743,2.626036417044838,2.7522430690326343,646,True
665,774,774,conflict,sub05,-15.0,4.347593621563844,0.5073478917065719,3.12,1.8,3-13-24,3,0.0,0.0,0.0844057242819461,0.0426612569146776,2.602441638354528,2.9497291125027205,650,True
1237,1453,1453,conflict,sub11,-15.0,-0.7625878255863666,3.001138322972863,-3.12,1.8,0-21-24,0,0.0,0.0,0.0151855212203084,0.1185278986384939,-2.963220361508471,1.6590437254524246,652,True
706,821,821,conflict,sub08,-15.0,3.148205223298182,1.073930217510788,3.12,1.8,3-9-24,3,0.0,0.0,0.0050600665733232,0.0874381712688228,3.635908314244373,1.8087822227244807,349,True
1233,1448,1448,conflict,sub01,-15.0,-0.6374361108871246,4.448101330392318,1.8,3.12,2-8-24,2,0.0,0.0,-0.0309027790182596,0.0547524899382701,2.634637994201251,3.164263330643842,566,True
743,866,866,conflict,sub01,-15.0,-3.6099756346536487,3.035396874004487,-3.12,1.8,0-15-24,0,0.0,0.0,0.0869078143458455,0.0599150666250976,-3.467424155725258,1.988010894971605,265,True
785,913,913,conflict,sub05,-15.0,-0.912222771965776,4.048819778060221,-1.8,3.12,1-18-24,1,0.0,0.0,0.0337304148270439,0.1170837425133873,-1.991666064276968,2.799692134660688,296,True
857,995,995,conflict,sub01,-15.0,0.2081687265667638,4.602364206495612,-1.8,3.12,1-22-24,1,0.0,0.0,0.0452564331212656,0.0172914052354057,-1.7799729748936062,3.321466563624801,557,True
1166,1371,1371,conflict,sub05,-15.0,2.5076664380602995,1.709313090331837,1.8,3.12,2-6-24,2,0.0,0.0,0.0197624335032634,0.0729510573045522,1.3805267533640089,2.9774821821217485,268,True
942,1100,1100,conflict,sub08,-15.0,2.458164279314376,0.2019280949836071,3.12,1.8,3-7-24,3,0.0,0.0,-0.0130485739655257,0.0935724348500753,2.085362864762492,2.4444029011723982,525,True
657,763,763,conflict,sub05,-15.0,-3.620764294227042,2.922624112665805,-3.12,1.8,0-15-24,0,0.0,0.0,0.0164570678309606,0.0390109047650187,-3.350044002497566,1.943295266267795,822,True
1118,1312,1312,conflict,sub03,-15.0,-2.157189883645488,3.043282762979977,-3.12,1.8,0-16-24,0,0.0,0.0,0.030603626493259,0.0484527667437254,-3.1877196057405106,1.5596266168606274,443,True
53,60,60,conflict,sub05,-15.0,-4.185987031607042,2.414591856404876,-3.12,1.8,0-14-24,0,0.0,0.0,0.0304421359832497,0.0104978236757701,-2.2858353320847304,2.2403654963942743,169,True
46,51,51,conflict,sub11,-15.0,-2.3008337339336844,1.53377527958516,-1.8,3.12,1-23-24,1,0.0,0.0,0.0969889798183168,-0.0083103618686651,-2.500332815474281,2.77056615295158,601,True
16,17,17,conflict,sub01,-15.0,-2.3489237601389705,2.538757925708862,-3.12,1.8,0-17-24,0,0.0,0.0,0.115005478924786,0.0361661319568217,-3.03991335249131,2.260810923364756,302,True
18,19,19,conflict,sub03,-15.0,2.184518925304108,0.3826534586666272,3.12,1.8,3-12-24,3,0.0,0.0,-0.0077894399955002,0.0806053257344475,3.235200517463202,1.209434282826917,802,True
72,81,81,conflict,sub08,-15.0,2.4271335891392645,2.730354973650841,1.8,3.12,2-8-24,2,0.0,0.0,-0.1083571885994413,0.0128877205274906,2.3803415540496675,2.8336288264271623,337,True
94,104,104,conflict,sub08,-15.0,2.130293031079415,1.8296785188854885,1.8,3.12,2-11-24,2,0.0,0.0,-0.047839870446474,0.060789954073651,1.0867181724929296,3.1139651384312925,573,True
118,128,128,conflict,sub05,-15.0,2.858136506666043,1.192598352003314,1.8,3.12,2-10-24,2,0.0,0.0,-0.1021063682725927,0.042287258668562,0.8643205903936926,3.8677528133487216,238,True
112,122,122,conflict,sub05,-15.0,2.6765402302521832,1.2441404666569824,3.12,1.8,3-9-24,3,0.0,0.0,-0.0706262338677802,0.0961259478335499,2.816175045302801,2.3018859904704536,328,True
97,107,107,conflict,sub05,-15.0,2.136396981707702,2.1962267530497983,1.8,3.12,2-11-24,2,0.0,0.0,-0.0611037429484896,0.0330365531103853,2.2661461907595037,2.732794849743763,224,True
48,55,55,conflict,sub08,-15.0,0.0997810017607776,3.7603408300700623,-1.8,3.12,1-20-24,1,0.0,0.0,-0.0020982783636988,0.10344422243704,-2.39162000688542,2.7899137909611778,235,True
37,39,39,conflict,sub11,-15.0,2.42064969502282,1.8869491439250967,3.12,1.8,3-13-24,3,0.0,0.0,0.0172326688069309,0.0518358882714915,2.9685737049747747,1.1864010899339796,385,True
49,56,56,conflict,sub11,-15.0,2.207199169104004,3.979265101165872,1.8,3.12,2-4-24,2,0.0,0.0,-0.0794346596247292,-0.0022678856842553,2.3138167388534896,2.6316682229662884,234,True
80,89,89,conflict,sub11,-15.0,-1.137674078512872,2.8705766829237773,-1.8,3.12,1-22-24,1,0.0,0.0,0.095716307709838,0.0468595301938473,-1.6123283978333995,3.1021495510909234,460,True
9,10,10,conflict,sub11,-15.0,-1.987439467906476,2.490658683950292,-3.12,1.8,0-15-24,0,0.0,0.0,0.003733158644452,0.1173467527798562,-3.998782706061309,1.4311854032075673,664,True
136,149,149,conflict,sub01,-15.0,3.947251762122104,1.1425497639213609,3.12,1.8,3-13-24,3,0.0,0.0,0.0139382579096658,0.1027498085894998,3.360240269930814,2.01574418384354,270,True
1346,1581,1581,conflict,sub11,-30.0,2.357884767792424,1.383983336270707,3.12,1.8,3-12-24,3,0.0,0.0,-0.0625164355151728,0.0867439741458928,2.179828856972247,2.236416056083303,187,True
503,583,583,conflict,sub11,-30.0,3.0248410553010667,2.236749349821189,1.8,3.12,2-4-24,2,0.0,0.0,-0.0999791131653075,-0.0142462229896146,1.0290560230340846,3.321449025945704,251,True
303,348,348,conflict,sub08,-30.0,2.869194954370204,-0.8593342217224121,3.12,1.8,3-12-24,3,0.0,0.0,0.0053167134616458,0.0019293358501297,3.127800189131087,1.806303727270952,407,True
768,893,893,conflict,sub11,-30.0,2.4821270212980218,-0.7616653265588328,3.12,1.8,3-9-24,3,0.0,0.0,0.0037741795870069,0.0248013650155746,3.017546514932206,1.775223601055386,238,True
451,524,524,conflict,sub08,-30.0,-3.780556143947631,4.1024161760127935,-3.12,1.8,0-14-24,0,0.0,0.0,-0.0287988718547595,0.0918086677042295,-3.3119254004445144,1.7121370712475623,466,True
765,890,890,conflict,sub08,-30.0,-1.2157564628166666,2.4192262199158554,-3.12,1.8,0-16-24,0,0.0,0.0,0.0357942483278385,0.015297207763279,-3.014229088511609,1.4641407867716485,462,True
462,536,536,conflict,sub08,-30.0,-0.0174563905213264,4.048141423503052,-1.8,3.12,1-20-24,1,0.0,0.0,0.0903403493291444,0.0086282201930628,-2.57271325088824,3.121772561895641,566,True
998,1166,1166,conflict,sub11,-30.0,-1.887147750738945,1.6322999815668269,-3.12,1.8,0-15-24,0,0.0,0.0,0.0442535271632361,0.1083926350408327,-2.702068562782969,1.3732367146850355,587,True
374,429,429,conflict,sub01,-30.0,-1.0602622205091343,4.129239485896002,-1.8,3.12,1-18-24,1,0.0,0.0,0.0275685127453342,0.0639199283442965,-1.8444277727002876,3.427190080201697,227,True
1143,1342,1342,conflict,sub08,-30.0,3.496997379135008,3.5119484600935102,1.8,3.12,2-10-24,2,0.0,0.0,-0.0385166846271968,0.0065555876250589,1.982652041194386,3.066174017002023,746,True
114,124,124,conflict,sub01,-30.0,0.4454969413389142,3.3440057090176643,-1.8,3.12,1-23-24,1,0.0,0.0,0.0676753264076515,-0.0055346413847777,-1.9903401100463167,2.184718825929384,593,True
381,438,438,conflict,sub05,-30.0,3.004257386157117,-0.7990580395681991,3.12,1.8,3-7-24,3,0.0,0.0,-0.0695675291273866,0.0319345881463772,2.475369675701125,1.779981292482032,203,True
445,515,515,conflict,sub11,-30.0,2.932217020516237,2.438448675181664,1.8,3.12,2-6-24,2,0.0,0.0,-0.0494962584991228,0.0813581258469439,2.201763188227565,2.6832350507201284,566,True
734,855,855,conflict,sub05,-30.0,-1.6572027339682247,2.91529678220817,-3.12,1.8,0-14-24,0,0.0,0.0,0.0289145656053511,0.0954385952743982,-3.933631573434178,1.3746022090594077,222,True
268,307,307,conflict,sub05,-30.0,3.0207985397789248,2.0451804978056,1.8,3.12,2-10-24,2,0.0,0.0,-0.1202627804869825,-0.0141556628256539,0.8886872960886452,3.843456169403712,202,True
542,629,629,conflict,sub08,-30.0,2.6666902509514667,2.7413898497401235,1.8,3.12,2-6-24,2,0.0,0.0,-0.0143999810919658,0.1015965571832239,1.6377066548942911,3.0627232376734845,258,True
494,571,571,conflict,sub01,-30.0,-1.5027722587338497,2.4600762421179305,-3.12,1.8,0-14-24,0,0.0,0.0,-0.0004782276295914,0.0863409244964751,-4.10907413823942,1.562303914435211,208,True
1207,1418,1418,conflict,sub05,-30.0,3.4177378210241933,1.687870143023175,1.8,3.12,2-8-24,2,0.0,0.0,0.0239381667759532,0.121853151249584,2.670628102071524,2.1263214654614946,285,True
135,148,148,conflict,sub01,-30.0,3.383453788417292,0.7762075205145912,1.8,3.12,2-4-24,2,0.0,0.0,-0.0969541175771098,-0.0130986303342678,-0.0318102387966685,3.2678466179467045,439,True
926,1079,1079,conflict,sub11,-30.0,1.264647084729286,3.858327450072777,-1.8,3.12,1-18-24,1,0.0,0.0,0.0405979048044148,0.0664225739921543,-2.9437360829458954,2.555493816547925,207,True
1351,1586,1586,conflict,sub05,-30.0,3.7320053551475096,0.0214195848634869,3.12,1.8,3-12-24,3,0.0,0.0,0.0184153721309844,0.0957741762876441,2.850884158741176,1.0820143732552918,508,True
803,935,935,conflict,sub03,-30.0,-2.586148498683829,2.608082622858464,-3.12,1.8,0-15-24,0,0.0,0.0,0.0296800870303261,0.0419814539389971,-3.7581922756259782,1.7904355310835256,278,True
338,389,389,conflict,sub08,-30.0,-3.7746631502580095,2.032895389505111,-3.12,1.8,0-21-24,0,0.0,0.0,0.0421777903415013,0.0738871856403759,-3.6728902131128898,1.5246535732412454,254,True
940,1097,1097,conflict,sub05,-30.0,3.2567223296353265,1.269775048117031,3.12,1.8,3-13-24,3,0.0,0.0,-0.0213780211823139,0.1034137920313672,2.630917586222558,2.3282639471052504,234,True
789,917,917,conflict,sub05,-30.0,0.1770934080459798,3.893231027882568,-1.8,3.12,1-20-24,1,0.0,0.0,0.0230052247948655,0.0962383183718951,-1.0925548476227922,3.6018480521197334,557,True
955,1113,1113,conflict,sub11,-30.0,-0.0600693598005325,4.195225019933963,-1.8,3.12,1-20-24,1,0.0,0.0,0.0523006425443063,-0.02821158137601,-1.416897709566997,2.848114563946672,274,True
324,373,373,conflict,sub11,-30.0,4.206462987956516,3.2237075115733256,3.12,1.8,3-7-24,3,0.0,0.0,-0.0520891361275442,0.0923320964840699,3.674084767618573,1.90216695399008,388,True
323,372,372,conflict,sub11,-30.0,3.317810820936935,-0.146222136424047,3.12,1.8,3-13-24,3,0.0,0.0,-0.0652216574373017,0.1026621006131454,3.118899813593925,1.5156253116710716,830,True
453,526,526,conflict,sub03,-30.0,-0.9580741706424334,3.2608826790371044,-3.12,1.8,0-21-24,0,0.0,0.0,0.0819083089733856,0.017734081524048,-2.345433597613149,2.1420396269714392,278,True
547,634,634,conflict,sub08,-30.0,-1.010475502833412,1.203505967061946,-3.12,1.8,0-15-24,0,0.0,0.0,0.004123538985974,0.1225425748622693,-4.311415326145564,1.5600450656380065,361,True
108,118,118,conflict,sub03,-30.0,-1.2808624503581263,3.943168462507909,-3.12,1.8,0-17-24,0,0.0,0.0,0.0372087943415381,0.0194598957110333,-4.351552898711522,0.3835169875887737,269,True
1317,1544,1544,conflict,sub05,-30.0,-2.114313101431779,4.045719061709255,-3.12,1.8,0-21-24,0,0.0,0.0,0.0673758756143615,0.0460313469827373,-2.6106125042586537,2.3688551960453665,434,True
1457,1706,1706,conflict,sub01,-30.0,1.2286099592296351,3.6356231107921846,1.8,3.12,2-10-24,2,0.0,0.0,-0.0959560441186008,0.0677002069575322,0.2008404394656755,3.990407902998208,456,True
1393,1632,1632,conflict,sub05,-30.0,2.657278009065955,2.8790421341979973,1.8,3.12,2-4-24,2,0.0,0.0,-0.0833574629919503,0.0300446642957148,0.6720246201869134,3.3465108234608185,224,True
585,678,678,conflict,sub08,-30.0,-1.8899413566039107,2.8245466683672005,-3.12,1.8,0-17-24,0,0.0,0.0,0.0892367239660729,0.0467932249251136,-4.159697546087354,0.5377448443914712,385,True
398,458,458,conflict,sub03,-30.0,3.4138893086360915,-0.0855943166659386,1.8,3.12,2-10-24,2,0.0,0.0,-0.0521233073866941,-0.0125529408839108,1.7388563975299711,2.979345260321229,222,True
157,174,174,conflict,sub03,-30.0,-1.1361150836919034,3.784976385693169,-1.8,3.12,1-20-24,1,0.0,0.0,0.0958851748262307,0.0782153608953038,-2.633060399727771,2.823724504254094,400,True
683,795,795,conflict,sub11,-30.0,-1.6880267009836531,1.8168645000079373,-3.12,1.8,0-21-24,0,0.0,0.0,0.0729527502770021,0.0693399859702437,-4.0587453288251005,0.5205200922161771,513,True
618,717,717,conflict,sub05,-30.0,-1.098884486612685,3.6062079232396087,-3.12,1.8,0-16-24,0,0.0,0.0,0.0093987767400895,0.0916312560183318,-2.790334405317516,1.698489180752119,349,True
13,14,14,conflict,sub01,-30.0,1.4863004974168574,3.4901101182094614,-1.8,3.12,1-20-24,1,0.0,0.0,0.0945799091512159,0.0657819061259993,-3.4575077063138,2.998312610651237,238,True
171,189,189,conflict,sub03,-30.0,-3.345750384085663,1.5107336944865066,-3.12,1.8,0-16-24,0,0.0,0.0,0.0840409013266256,0.0862488448362066,-3.653407917899288,1.6394469917413874,218,True
616,715,715,conflict,sub11,-30.0,-2.027577938879852,1.4687417694877771,-3.12,1.8,0-17-24,0,0.0,0.0,0.0775678702368302,0.0564146464223736,-2.6897052135877444,1.6155787848683714,384,True
614,713,713,conflict,sub05,-30.0,0.4737955794833901,3.5010876388457755,-1.8,3.12,1-22-24,1,0.0,0.0,0.0543992279874917,0.0027557297336993,-1.707136038152215,3.004205998774818,508,True
1287,1507,1507,conflict,sub08,-30.0,3.145467245021744,1.4490774590429776,1.8,3.12,2-11-24,2,0.0,0.0,0.0068408125347455,0.0788643830092195,2.439508064060222,1.6995922271392772,247,True
1077,1261,1261,conflict,sub01,-30.0,-2.3753300519865013,3.078259777198419,-3.12,1.8,0-15-24,0,0.0,0.0,-0.0333150245796854,0.0465470674850265,-3.743637835908632,0.8210499574705502,407,True
1074,1258,1258,conflict,sub05,-30.0,3.508718980830809,2.3335501963464558,1.8,3.12,2-6-24,2,0.0,0.0,-0.0932079461500225,0.0679729405604268,2.602220411414134,3.732690048841101,477,True
257,294,294,conflict,sub11,-30.0,0.931378058648348,3.422555690699038,-1.8,3.12,1-19-24,1,0.0,0.0,0.0103961921278465,0.1058095421381208,-1.3550395088659073,3.1065588929665924,224,True
1380,1618,1618,conflict,sub08,-30.0,3.1744956400405115,0.6265761101350962,3.12,1.8,3-7-24,3,0.0,0.0,-0.0856973086466372,0.0522741261217809,2.66883352061853,1.6340058186634128,331,True
1195,1405,1405,conflict,sub08,-30.0,2.4331334743489563,1.256176055898377,1.8,3.12,2-4-24,2,0.0,0.0,-0.0592699037433459,0.0781094158914532,2.1792570523185275,2.851199458913669,239,True
89,99,99,conflict,sub01,-30.0,3.0819959047194687,2.3484053546391697,1.8,3.12,2-11-24,2,0.0,0.0,-0.021362130240432,0.0875520850623855,2.41590442024964,3.0426561288263745,298,True
701,814,814,conflict,sub05,-30.0,-2.42619932435128,3.321656959128432,-3.12,1.8,0-15-24,0,0.0,0.0,0.0298042167297744,0.0578824045740674,-2.481024583158283,2.225086778370887,542,True
1178,1384,1384,conflict,sub03,-30.0,-0.1350342636551027,3.2252126776291514,-1.8,3.12,1-22-24,1,0.0,0.0,0.0185288135303562,0.0729788961904908,-2.124143531834672,3.594705825625283,574,True
